url,landmark_id,filename,label,one_hot
  (19, 0)	1.0
  (20, 4)	1.0
  (21, 4)	1.0
  (22, 1)	1.0
  (23, 4)	1.0
  (24, 0)	1.0
  :	:
  (2444, 2)	1.0
  (2445, 4)	1.0
  (2446, 0)	1.0
  (2447, 0)	1.0
  (2448, 4)	1.0
  (2449, 1)	1.0
  (2450, 2)	1.0
  (2451, 2)	1.0
  (2452, 1)	1.0
  (2453, 3)	1.0
  (2454, 3)	1.0
  (2455, 3)	1.0
  (2456, 2)	1.0
  (2457, 2)	1.0
  (2458, 1)	1.0
  (2459, 0)	1.0
  (2460, 4)	1.0
  (2461, 1)	1.0
  (2462, 0)	1.0
  (2463, 3)	1.0
  (2464, 4)	1.0
  (2465, 2)	1.0
  (2466, 0)	1.0
  (2467, 4)	1.0
  (2468, 2)	1.0"
https://lh5.googleusercontent.com/-wabmXvoTrUM/UJfYQrVfwgI/AAAAAAAADYg/zk3TPpo3K5s/s1600/,9779,data/images/train-subset/bf0e9f6ed8533e5c.jpg,4,"  (0, 4)	1.0
  (1, 1)	1.0
  (2, 0)	1.0
  (3, 4)	1.0
  (4, 2)	1.0
  (5, 0)	1.0
  (6, 4)	1.0
  (7, 2)	1.0
  (8, 0)	1.0
  (9, 3)	1.0
  (10, 0)	1.0
  (11, 3)	1.0
  (12, 0)	1.0
  (13, 0)	1.0
  (14, 3)	1.0
  (15, 3)	1.0
  (16, 4)	1.0
  (17, 4)	1.0
  (18, 1)	1.0
  (19, 0)	1.0
  (20, 4)	1.0
  (21, 4)	1.0
  (22, 1)	1.0
  (23, 4)	1.0
  (24, 0)	1.0
  :	:
  (2444, 2)	1.0
  (2445, 4)	1.0
  (2446, 0)	1.0
  (2447, 0)	1.0
  (2448, 4)	1.0
  (2449, 1)	1.0
  (2450, 2)	1.0
  (2451, 2)	1.0
  (2452, 1)	1.0
  (2453, 3)	1.0
  (2454, 3)	1.0
  (2455, 3)	1.0
  (2456, 2)	1.0
  (2457, 2)	1.0
  (2458, 1)	1.0
  (2459, 0)	1.0
  (2460, 4)	1.0
  (2461, 1)	1.0
  (2462, 0)	1.0
  (2463, 3)	1.0
  (2464, 4)	1.0
  (2465, 2)	1.0
  (2466, 0)	1.0
  (2467, 4)	1.0
  (2468, 2)	1.0"
https://lh4.googleusercontent.com/-BaFhPPX4U_M/SUxAVN5HaFI/AAAAAAAABL8/G419VwU1KMU/s1600/,2061,data/images/train-subset/2a64aa770163cb9f.jpg,0,"  (0, 4)	1.0
  (1, 1)	1.0
  (2, 0)	1.0
  (3, 4)	1.0
  (4, 2)	1.0
  (5, 0)	1.0
  (6, 4)	1.0
  (7, 2)	1.0
  (8, 0)	1.0
  (9, 3)	1.0
  (10, 0)	1.0
  (11, 3)	1.0
  (12, 0)	1.0
  (13, 0)	1.0
  (14, 3)	1.0
  (15, 3)	1.0
  (16, 4)	1.0
  (17, 4)	1.0
  (18, 1)	1.0
  (19, 0)	1.0
  (20, 4)	1.0
  (21, 4)	1.0
  (22, 1)	1.0
  (23, 4)	1.0
  (24, 0)	1.0
  :	:
  (2444, 2)	1.0
  (2445, 4)	1.0
  (2446, 0)	1.0
  (2447, 0)	1.0
  (2448, 4)	1.0
  (2449, 1)	1.0
  (2450, 2)	1.0
  (2451, 2)	1.0
  (2452, 1)	1.0
  (2453, 3)	1.0
  (2454, 3)	1.0
  (2455, 3)	1.0
  (2456, 2)	1.0
  (2457, 2)	1.0
  (2458, 1)	1.0
  (2459, 0)	1.0
  (2460, 4)	1.0
  (2461, 1)	1.0
  (2462, 0)	1.0
  (2463, 3)	1.0
  (2464, 4)	1.0
  (2465, 2)	1.0
  (2466, 0)	1.0
  (2467, 4)	1.0
  (2468, 2)	1.0"
https://lh4.googleusercontent.com/-TQmBp9oryOg/SnHR8th0TLI/AAAAAAAAAls/65JSGUWfuco/s1600/,6599,data/images/train-subset/aac83ad8f03b5e08.jpg,2,"  (0, 4)	1.0
  (1, 1)	1.0
  (2, 0)	1.0
  (3, 4)	1.0
  (4, 2)	1.0
  (5, 0)	1.0
  (6, 4)	1.0
  (7, 2)	1.0
  (8, 0)	1.0
  (9, 3)	1.0
  (10, 0)	1.0
  (11, 3)	1.0
  (12, 0)	1.0
  (13, 0)	1.0
  (14, 3)	1.0
  (15, 3)	1.0
  (16, 4)	1.0
  (17, 4)	1.0
  (18, 1)	1.0
  (19, 0)	1.0
  (20, 4)	1.0
  (21, 4)	1.0
  (22, 1)	1.0
  (23, 4)	1.0
  (24, 0)	1.0
  :	:
  (2444, 2)	1.0
  (2445, 4)	1.0
  (2446, 0)	1.0
  (2447, 0)	1.0
  (2448, 4)	1.0
  (2449, 1)	1.0
  (2450, 2)	1.0
  (2451, 2)	1.0
  (2452, 1)	1.0
  (2453, 3)	1.0
  (2454, 3)	1.0
  (2455, 3)	1.0
  (2456, 2)	1.0
  (2457, 2)	1.0
  (2458, 1)	1.0
  (2459, 0)	1.0
  (2460, 4)	1.0
  (2461, 1)	1.0
  (2462, 0)	1.0
  (2463, 3)	1.0
  (2464, 4)	1.0
  (2465, 2)	1.0
  (2466, 0)	1.0
  (2467, 4)	1.0
  (2468, 2)	1.0"
http://lh6.ggpht.com/-Xc0B_C_xpfc/RsIor9h8-SI/AAAAAAAABK0/d6gJYx06eKI/s1600/,6051,data/images/train-subset/493ee4b01a3deb82.jpg,1,"  (0, 4)	1.0
  (1, 1)	1.0
  (2, 0)	1.0
  (3, 4)	1.0
  (4, 2)	1.0
  (5, 0)	1.0
  (6, 4)	1.0
  (7, 2)	1.0
  (8, 0)	1.0
  (9, 3)	1.0
  (10, 0)	1.0
  (11, 3)	1.0
  (12, 0)	1.0
  (13, 0)	1.0
  (14, 3)	1.0
  (15, 3)	1.0
  (16, 4)	1.0
  (17, 4)	1.0
  (18, 1)	1.0
  (19, 0)	1.0
  (20, 4)	1.0
  (21, 4)	1.0
  (22, 1)	1.0
  (23, 4)	1.0
  (24, 0)	1.0
  :	:
  (2444, 2)	1.0
  (2445, 4)	1.0
  (2446, 0)	1.0
  (2447, 0)	1.0
  (2448, 4)	1.0
  (2449, 1)	1.0
  (2450, 2)	1.0
  (2451, 2)	1.0
  (2452, 1)	1.0
  (2453, 3)	1.0
  (2454, 3)	1.0
  (2455, 3)	1.0
  (2456, 2)	1.0
  (2457, 2)	1.0
  (2458, 1)	1.0
  (2459, 0)	1.0
  (2460, 4)	1.0
  (2461, 1)	1.0
  (2462, 0)	1.0
  (2463, 3)	1.0
  (2464, 4)	1.0
  (2465, 2)	1.0
  (2466, 0)	1.0
  (2467, 4)	1.0
  (2468, 2)	1.0"
http://lh6.ggpht.com/-Z1EkxouNg3M/R9aqZaTCD5I/AAAAAAAAAY8/nAes3lnuVvs/s1600/,6051,data/images/train-subset/21a04dd7bd7133cf.jpg,1,"  (0, 4)	1.0
  (1, 1)	1.0
  (2, 0)	1.0
  (3, 4)	1.0
  (4, 2)	1.0
  (5, 0)	1.0
  (6, 4)	1.0
  (7, 2)	1.0
  (8, 0)	1.0
  (9, 3)	1.0
  (10, 0)	1.0
  (11, 3)	1.0
  (12, 0)	1.0
  (13, 0)	1.0
  (14, 3)	1.0
  (15, 3)	1.0
  (16, 4)	1.0
  (17, 4)	1.0
  (18, 1)	1.0
  (19, 0)	1.0
  (20, 4)	1.0
  (21, 4)	1.0
  (22, 1)	1.0
  (23, 4)	1.0
  (24, 0)	1.0
  :	:
  (2444, 2)	1.0
  (2445, 4)	1.0
  (2446, 0)	1.0
  (2447, 0)	1.0
  (2448, 4)	1.0
  (2449, 1)	1.0
  (2450, 2)	1.0
  (2451, 2)	1.0
  (2452, 1)	1.0
  (2453, 3)	1.0
  (2454, 3)	1.0
  (2455, 3)	1.0
  (2456, 2)	1.0
  (2457, 2)	1.0
  (2458, 1)	1.0
  (2459, 0)	1.0
  (2460, 4)	1.0
  (2461, 1)	1.0
  (2462, 0)	1.0
  (2463, 3)	1.0
  (2464, 4)	1.0
  (2465, 2)	1.0
  (2466, 0)	1.0
  (2467, 4)	1.0
  (2468, 2)	1.0"
http://lh3.ggpht.com/-NDwn9UxMl2U/RsZE7IzUasI/AAAAAAAAAzU/73muKjGT1mY/s1600/,6599,data/images/train-subset/b6a5732562906d10.jpg,2,"  (0, 4)	1.0
  (1, 1)	1.0
  (2, 0)	1.0
  (3, 4)	1.0
  (4, 2)	1.0
  (5, 0)	1.0
  (6, 4)	1.0
  (7, 2)	1.0
  (8, 0)	1.0
  (9, 3)	1.0
  (10, 0)	1.0
  (11, 3)	1.0
  (12, 0)	1.0
  (13, 0)	1.0
  (14, 3)	1.0
  (15, 3)	1.0
  (16, 4)	1.0
  (17, 4)	1.0
  (18, 1)	1.0
  (19, 0)	1.0
  (20, 4)	1.0
  (21, 4)	1.0
  (22, 1)	1.0
  (23, 4)	1.0
  (24, 0)	1.0
  :	:
  (2444, 2)	1.0
  (2445, 4)	1.0
  (2446, 0)	1.0
  (2447, 0)	1.0
  (2448, 4)	1.0
  (2449, 1)	1.0
  (2450, 2)	1.0
  (2451, 2)	1.0
  (2452, 1)	1.0
  (2453, 3)	1.0
  (2454, 3)	1.0
  (2455, 3)	1.0
  (2456, 2)	1.0
  (2457, 2)	1.0
  (2458, 1)	1.0
  (2459, 0)	1.0
  (2460, 4)	1.0
  (2461, 1)	1.0
  (2462, 0)	1.0
  (2463, 3)	1.0
  (2464, 4)	1.0
  (2465, 2)	1.0
  (2466, 0)	1.0
  (2467, 4)	1.0
  (2468, 2)	1.0"
https://lh4.googleusercontent.com/-LJtcCCOlI5o/TFj-U--YuWI/AAAAAAAAAsw/TnUY5RUyyto/s1600/,2061,data/images/train-subset/ad109add26a980f0.jpg,0,"  (0, 4)	1.0
  (1, 1)	1.0
  (2, 0)	1.0
  (3, 4)	1.0
  (4, 2)	1.0
  (5, 0)	1.0
  (6, 4)	1.0
  (7, 2)	1.0
  (8, 0)	1.0
  (9, 3)	1.0
  (10, 0)	1.0
  (11, 3)	1.0
  (12, 0)	1.0
  (13, 0)	1.0
  (14, 3)	1.0
  (15, 3)	1.0
  (16, 4)	1.0
  (17, 4)	1.0
  (18, 1)	1.0
  (19, 0)	1.0
  (20, 4)	1.0
  (21, 4)	1.0
  (22, 1)	1.0
  (23, 4)	1.0
  (24, 0)	1.0
  :	:
  (2444, 2)	1.0
  (2445, 4)	1.0
  (2446, 0)	1.0
  (2447, 0)	1.0
  (2448, 4)	1.0
  (2449, 1)	1.0
  (2450, 2)	1.0
  (2451, 2)	1.0
  (2452, 1)	1.0
  (2453, 3)	1.0
  (2454, 3)	1.0
  (2455, 3)	1.0
  (2456, 2)	1.0
  (2457, 2)	1.0
  (2458, 1)	1.0
  (2459, 0)	1.0
  (2460, 4)	1.0
  (2461, 1)	1.0
  (2462, 0)	1.0
  (2463, 3)	1.0
  (2464, 4)	1.0
  (2465, 2)	1.0
  (2466, 0)	1.0
  (2467, 4)	1.0
  (2468, 2)	1.0"
https://lh4.googleusercontent.com/-1UvEY83HYeM/Rw5rL-nuqFI/AAAAAAAAGEM/IoIuVnFhAQA/s1600/,9633,data/images/train-subset/f2beaa2b6ccfe8cb.jpg,3,"  (0, 4)	1.0
  (1, 1)	1.0
  (2, 0)	1.0
  (3, 4)	1.0
  (4, 2)	1.0
  (5, 0)	1.0
  (6, 4)	1.0
  (7, 2)	1.0
  (8, 0)	1.0
  (9, 3)	1.0
  (10, 0)	1.0
  (11, 3)	1.0
  (12, 0)	1.0
  (13, 0)	1.0
  (14, 3)	1.0
  (15, 3)	1.0
  (16, 4)	1.0
  (17, 4)	1.0
  (18, 1)	1.0
  (19, 0)	1.0
  (20, 4)	1.0
  (21, 4)	1.0
  (22, 1)	1.0
  (23, 4)	1.0
  (24, 0)	1.0
  :	:
  (2444, 2)	1.0
  (2445, 4)	1.0
  (2446, 0)	1.0
  (2447, 0)	1.0
  (2448, 4)	1.0
  (2449, 1)	1.0
  (2450, 2)	1.0
  (2451, 2)	1.0
  (2452, 1)	1.0
  (2453, 3)	1.0
  (2454, 3)	1.0
  (2455, 3)	1.0
  (2456, 2)	1.0
  (2457, 2)	1.0
  (2458, 1)	1.0
  (2459, 0)	1.0
  (2460, 4)	1.0
  (2461, 1)	1.0
  (2462, 0)	1.0
  (2463, 3)	1.0
  (2464, 4)	1.0
  (2465, 2)	1.0
  (2466, 0)	1.0
  (2467, 4)	1.0
  (2468, 2)	1.0"
https://lh4.googleusercontent.com/-D77lOVYtav4/SsT7sZfmu3I/AAAAAAAACM4/Fu4LHHdWg8k/s1600/,2061,data/images/train-subset/f7533a1a22698fd7.jpg,0,"  (0, 4)	1.0
  (1, 1)	1.0
  (2, 0)	1.0
  (3, 4)	1.0
  (4, 2)	1.0
  (5, 0)	1.0
  (6, 4)	1.0
  (7, 2)	1.0
  (8, 0)	1.0
  (9, 3)	1.0
  (10, 0)	1.0
  (11, 3)	1.0
  (12, 0)	1.0
  (13, 0)	1.0
  (14, 3)	1.0
  (15, 3)	1.0
  (16, 4)	1.0
  (17, 4)	1.0
  (18, 1)	1.0
  (19, 0)	1.0
  (20, 4)	1.0
  (21, 4)	1.0
  (22, 1)	1.0
  (23, 4)	1.0
  (24, 0)	1.0
  :	:
  (2444, 2)	1.0
  (2445, 4)	1.0
  (2446, 0)	1.0
  (2447, 0)	1.0
  (2448, 4)	1.0
  (2449, 1)	1.0
  (2450, 2)	1.0
  (2451, 2)	1.0
  (2452, 1)	1.0
  (2453, 3)	1.0
  (2454, 3)	1.0
  (2455, 3)	1.0
  (2456, 2)	1.0
  (2457, 2)	1.0
  (2458, 1)	1.0
  (2459, 0)	1.0
  (2460, 4)	1.0
  (2461, 1)	1.0
  (2462, 0)	1.0
  (2463, 3)	1.0
  (2464, 4)	1.0
  (2465, 2)	1.0
  (2466, 0)	1.0
  (2467, 4)	1.0
  (2468, 2)	1.0"
https://lh5.googleusercontent.com/-V3yeb60xnDg/Sn6tIi4YB5I/AAAAAAAAAXA/8ZHWJQDd_M4/s1600/,9633,data/images/train-subset/6415ca4a05a607b0.jpg,3,"  (0, 4)	1.0
  (1, 1)	1.0
  (2, 0)	1.0
  (3, 4)	1.0
  (4, 2)	1.0
  (5, 0)	1.0
  (6, 4)	1.0
  (7, 2)	1.0
  (8, 0)	1.0
  (9, 3)	1.0
  (10, 0)	1.0
  (11, 3)	1.0
  (12, 0)	1.0
  (13, 0)	1.0
  (14, 3)	1.0
  (15, 3)	1.0
  (16, 4)	1.0
  (17, 4)	1.0
  (18, 1)	1.0
  (19, 0)	1.0
  (20, 4)	1.0
  (21, 4)	1.0
  (22, 1)	1.0
  (23, 4)	1.0
  (24, 0)	1.0
  :	:
  (2444, 2)	1.0
  (2445, 4)	1.0
  (2446, 0)	1.0
  (2447, 0)	1.0
  (2448, 4)	1.0
  (2449, 1)	1.0
  (2450, 2)	1.0
  (2451, 2)	1.0
  (2452, 1)	1.0
  (2453, 3)	1.0
  (2454, 3)	1.0
  (2455, 3)	1.0
  (2456, 2)	1.0
  (2457, 2)	1.0
  (2458, 1)	1.0
  (2459, 0)	1.0
  (2460, 4)	1.0
  (2461, 1)	1.0
  (2462, 0)	1.0
  (2463, 3)	1.0
  (2464, 4)	1.0
  (2465, 2)	1.0
  (2466, 0)	1.0
  (2467, 4)	1.0
  (2468, 2)	1.0"
https://lh4.googleusercontent.com/-yC6tyZDVb2k/RwBfJdWSmzI/AAAAAAAAAgI/DVMgd-BMzww/rj/,6599,data/images/train-subset/1144c62a076f72f4.jpg,2,"  (0, 4)	1.0
  (1, 1)	1.0
  (2, 0)	1.0
  (3, 4)	1.0
  (4, 2)	1.0
  (5, 0)	1.0
  (6, 4)	1.0
  (7, 2)	1.0
  (8, 0)	1.0
  (9, 3)	1.0
  (10, 0)	1.0
  (11, 3)	1.0
  (12, 0)	1.0
  (13, 0)	1.0
  (14, 3)	1.0
  (15, 3)	1.0
  (16, 4)	1.0
  (17, 4)	1.0
  (18, 1)	1.0
  (19, 0)	1.0
  (20, 4)	1.0
  (21, 4)	1.0
  (22, 1)	1.0
  (23, 4)	1.0
  (24, 0)	1.0
  :	:
  (2444, 2)	1.0
  (2445, 4)	1.0
  (2446, 0)	1.0
  (2447, 0)	1.0
  (2448, 4)	1.0
  (2449, 1)	1.0
  (2450, 2)	1.0
  (2451, 2)	1.0
  (2452, 1)	1.0
  (2453, 3)	1.0
  (2454, 3)	1.0
  (2455, 3)	1.0
  (2456, 2)	1.0
  (2457, 2)	1.0
  (2458, 1)	1.0
  (2459, 0)	1.0
  (2460, 4)	1.0
  (2461, 1)	1.0
  (2462, 0)	1.0
  (2463, 3)	1.0
  (2464, 4)	1.0
  (2465, 2)	1.0
  (2466, 0)	1.0
  (2467, 4)	1.0
  (2468, 2)	1.0"
http://lh3.ggpht.com/--GYdDuhNW7o/R8wylYrFMZI/AAAAAAAABAk/qcUXXIriJQc/s1600/,9779,data/images/train-subset/d86df72957d4b189.jpg,4,"  (0, 4)	1.0
  (1, 1)	1.0
  (2, 0)	1.0
  (3, 4)	1.0
  (4, 2)	1.0
  (5, 0)	1.0
  (6, 4)	1.0
  (7, 2)	1.0
  (8, 0)	1.0
  (9, 3)	1.0
  (10, 0)	1.0
  (11, 3)	1.0
  (12, 0)	1.0
  (13, 0)	1.0
  (14, 3)	1.0
  (15, 3)	1.0
  (16, 4)	1.0
  (17, 4)	1.0
  (18, 1)	1.0
  (19, 0)	1.0
  (20, 4)	1.0
  (21, 4)	1.0
  (22, 1)	1.0
  (23, 4)	1.0
  (24, 0)	1.0
  :	:
  (2444, 2)	1.0
  (2445, 4)	1.0
  (2446, 0)	1.0
  (2447, 0)	1.0
  (2448, 4)	1.0
  (2449, 1)	1.0
  (2450, 2)	1.0
  (2451, 2)	1.0
  (2452, 1)	1.0
  (2453, 3)	1.0
  (2454, 3)	1.0
  (2455, 3)	1.0
  (2456, 2)	1.0
  (2457, 2)	1.0
  (2458, 1)	1.0
  (2459, 0)	1.0
  (2460, 4)	1.0
  (2461, 1)	1.0
  (2462, 0)	1.0
  (2463, 3)	1.0
  (2464, 4)	1.0
  (2465, 2)	1.0
  (2466, 0)	1.0
  (2467, 4)	1.0
  (2468, 2)	1.0"
https://lh3.googleusercontent.com/-jvcDP0ML4ao/SI0LKhyLZ4I/AAAAAAAACeE/eMRSliOBkzs/s1600/,2061,data/images/train-subset/9cfd609098274a21.jpg,0,"  (0, 4)	1.0
  (1, 1)	1.0
  (2, 0)	1.0
  (3, 4)	1.0
  (4, 2)	1.0
  (5, 0)	1.0
  (6, 4)	1.0
  (7, 2)	1.0
  (8, 0)	1.0
  (9, 3)	1.0
  (10, 0)	1.0
  (11, 3)	1.0
  (12, 0)	1.0
  (13, 0)	1.0
  (14, 3)	1.0
  (15, 3)	1.0
  (16, 4)	1.0
  (17, 4)	1.0
  (18, 1)	1.0
  (19, 0)	1.0
  (20, 4)	1.0
  (21, 4)	1.0
  (22, 1)	1.0
  (23, 4)	1.0
  (24, 0)	1.0
  :	:
  (2444, 2)	1.0
  (2445, 4)	1.0
  (2446, 0)	1.0
  (2447, 0)	1.0
  (2448, 4)	1.0
  (2449, 1)	1.0
  (2450, 2)	1.0
  (2451, 2)	1.0
  (2452, 1)	1.0
  (2453, 3)	1.0
  (2454, 3)	1.0
  (2455, 3)	1.0
  (2456, 2)	1.0
  (2457, 2)	1.0
  (2458, 1)	1.0
  (2459, 0)	1.0
  (2460, 4)	1.0
  (2461, 1)	1.0
  (2462, 0)	1.0
  (2463, 3)	1.0
  (2464, 4)	1.0
  (2465, 2)	1.0
  (2466, 0)	1.0
  (2467, 4)	1.0
  (2468, 2)	1.0"
http://lh5.ggpht.com/-YHd4XVZ6Nvc/ShFcm3P4FwI/AAAAAAAAAJQ/ZOrf9011cbo/rj/,2061,data/images/train-subset/53df5cfd0d9eaf19.jpg,0,"  (0, 4)	1.0
  (1, 1)	1.0
  (2, 0)	1.0
  (3, 4)	1.0
  (4, 2)	1.0
  (5, 0)	1.0
  (6, 4)	1.0
  (7, 2)	1.0
  (8, 0)	1.0
  (9, 3)	1.0
  (10, 0)	1.0
  (11, 3)	1.0
  (12, 0)	1.0
  (13, 0)	1.0
  (14, 3)	1.0
  (15, 3)	1.0
  (16, 4)	1.0
  (17, 4)	1.0
  (18, 1)	1.0
  (19, 0)	1.0
  (20, 4)	1.0
  (21, 4)	1.0
  (22, 1)	1.0
  (23, 4)	1.0
  (24, 0)	1.0
  :	:
  (2444, 2)	1.0
  (2445, 4)	1.0
  (2446, 0)	1.0
  (2447, 0)	1.0
  (2448, 4)	1.0
  (2449, 1)	1.0
  (2450, 2)	1.0
  (2451, 2)	1.0
  (2452, 1)	1.0
  (2453, 3)	1.0
  (2454, 3)	1.0
  (2455, 3)	1.0
  (2456, 2)	1.0
  (2457, 2)	1.0
  (2458, 1)	1.0
  (2459, 0)	1.0
  (2460, 4)	1.0
  (2461, 1)	1.0
  (2462, 0)	1.0
  (2463, 3)	1.0
  (2464, 4)	1.0
  (2465, 2)	1.0
  (2466, 0)	1.0
  (2467, 4)	1.0
  (2468, 2)	1.0"
https://lh6.googleusercontent.com/-XmX5iI4QkY8/TspTm31kYCI/AAAAAAAAAo8/MgXj5LvHFto/s1600/,2061,data/images/train-subset/9b70ba7ad88ac996.jpg,0,"  (0, 4)	1.0
  (1, 1)	1.0
  (2, 0)	1.0
  (3, 4)	1.0
  (4, 2)	1.0
  (5, 0)	1.0
  (6, 4)	1.0
  (7, 2)	1.0
  (8, 0)	1.0
  (9, 3)	1.0
  (10, 0)	1.0
  (11, 3)	1.0
  (12, 0)	1.0
  (13, 0)	1.0
  (14, 3)	1.0
  (15, 3)	1.0
  (16, 4)	1.0
  (17, 4)	1.0
  (18, 1)	1.0
  (19, 0)	1.0
  (20, 4)	1.0
  (21, 4)	1.0
  (22, 1)	1.0
  (23, 4)	1.0
  (24, 0)	1.0
  :	:
  (2444, 2)	1.0
  (2445, 4)	1.0
  (2446, 0)	1.0
  (2447, 0)	1.0
  (2448, 4)	1.0
  (2449, 1)	1.0
  (2450, 2)	1.0
  (2451, 2)	1.0
  (2452, 1)	1.0
  (2453, 3)	1.0
  (2454, 3)	1.0
  (2455, 3)	1.0
  (2456, 2)	1.0
  (2457, 2)	1.0
  (2458, 1)	1.0
  (2459, 0)	1.0
  (2460, 4)	1.0
  (2461, 1)	1.0
  (2462, 0)	1.0
  (2463, 3)	1.0
  (2464, 4)	1.0
  (2465, 2)	1.0
  (2466, 0)	1.0
  (2467, 4)	1.0
  (2468, 2)	1.0"
https://lh6.googleusercontent.com/-8UUSKVGos6k/RqIHHTXOxxI/AAAAAAAABfw/Wfa987YAz0Q/s1600/,6051,data/images/train-subset/30ec73f90224fcae.jpg,1,"  (0, 4)	1.0
  (1, 1)	1.0
  (2, 0)	1.0
  (3, 4)	1.0
  (4, 2)	1.0
  (5, 0)	1.0
  (6, 4)	1.0
  (7, 2)	1.0
  (8, 0)	1.0
  (9, 3)	1.0
  (10, 0)	1.0
  (11, 3)	1.0
  (12, 0)	1.0
  (13, 0)	1.0
  (14, 3)	1.0
  (15, 3)	1.0
  (16, 4)	1.0
  (17, 4)	1.0
  (18, 1)	1.0
  (19, 0)	1.0
  (20, 4)	1.0
  (21, 4)	1.0
  (22, 1)	1.0
  (23, 4)	1.0
  (24, 0)	1.0
  :	:
  (2444, 2)	1.0
  (2445, 4)	1.0
  (2446, 0)	1.0
  (2447, 0)	1.0
  (2448, 4)	1.0
  (2449, 1)	1.0
  (2450, 2)	1.0
  (2451, 2)	1.0
  (2452, 1)	1.0
  (2453, 3)	1.0
  (2454, 3)	1.0
  (2455, 3)	1.0
  (2456, 2)	1.0
  (2457, 2)	1.0
  (2458, 1)	1.0
  (2459, 0)	1.0
  (2460, 4)	1.0
  (2461, 1)	1.0
  (2462, 0)	1.0
  (2463, 3)	1.0
  (2464, 4)	1.0
  (2465, 2)	1.0
  (2466, 0)	1.0
  (2467, 4)	1.0
  (2468, 2)	1.0"
https://lh6.googleusercontent.com/-W2zKvoxReEg/UpvsxCEiAyI/AAAAAAAAAF0/iJBKlhiv3uc/s0-d/,6599,data/images/train-subset/35e0dad6f13420c8.jpg,2,"  (0, 4)	1.0
  (1, 1)	1.0
  (2, 0)	1.0
  (3, 4)	1.0
  (4, 2)	1.0
  (5, 0)	1.0
  (6, 4)	1.0
  (7, 2)	1.0
  (8, 0)	1.0
  (9, 3)	1.0
  (10, 0)	1.0
  (11, 3)	1.0
  (12, 0)	1.0
  (13, 0)	1.0
  (14, 3)	1.0
  (15, 3)	1.0
  (16, 4)	1.0
  (17, 4)	1.0
  (18, 1)	1.0
  (19, 0)	1.0
  (20, 4)	1.0
  (21, 4)	1.0
  (22, 1)	1.0
  (23, 4)	1.0
  (24, 0)	1.0
  :	:
  (2444, 2)	1.0
  (2445, 4)	1.0
  (2446, 0)	1.0
  (2447, 0)	1.0
  (2448, 4)	1.0
  (2449, 1)	1.0
  (2450, 2)	1.0
  (2451, 2)	1.0
  (2452, 1)	1.0
  (2453, 3)	1.0
  (2454, 3)	1.0
  (2455, 3)	1.0
  (2456, 2)	1.0
  (2457, 2)	1.0
  (2458, 1)	1.0
  (2459, 0)	1.0
  (2460, 4)	1.0
  (2461, 1)	1.0
  (2462, 0)	1.0
  (2463, 3)	1.0
  (2464, 4)	1.0
  (2465, 2)	1.0
  (2466, 0)	1.0
  (2467, 4)	1.0
  (2468, 2)	1.0"
https://lh4.googleusercontent.com/-QulAMsTmv4I/SwmBkPmLDgI/AAAAAAAAAmo/VPSb8m1cZYo/rj/,9779,data/images/train-subset/0f6dc62445f55bb3.jpg,4,"  (0, 4)	1.0
  (1, 1)	1.0
  (2, 0)	1.0
  (3, 4)	1.0
  (4, 2)	1.0
  (5, 0)	1.0
  (6, 4)	1.0
  (7, 2)	1.0
  (8, 0)	1.0
  (9, 3)	1.0
  (10, 0)	1.0
  (11, 3)	1.0
  (12, 0)	1.0
  (13, 0)	1.0
  (14, 3)	1.0
  (15, 3)	1.0
  (16, 4)	1.0
  (17, 4)	1.0
  (18, 1)	1.0
  (19, 0)	1.0
  (20, 4)	1.0
  (21, 4)	1.0
  (22, 1)	1.0
  (23, 4)	1.0
  (24, 0)	1.0
  :	:
  (2444, 2)	1.0
  (2445, 4)	1.0
  (2446, 0)	1.0
  (2447, 0)	1.0
  (2448, 4)	1.0
  (2449, 1)	1.0
  (2450, 2)	1.0
  (2451, 2)	1.0
  (2452, 1)	1.0
  (2453, 3)	1.0
  (2454, 3)	1.0
  (2455, 3)	1.0
  (2456, 2)	1.0
  (2457, 2)	1.0
  (2458, 1)	1.0
  (2459, 0)	1.0
  (2460, 4)	1.0
  (2461, 1)	1.0
  (2462, 0)	1.0
  (2463, 3)	1.0
  (2464, 4)	1.0
  (2465, 2)	1.0
  (2466, 0)	1.0
  (2467, 4)	1.0
  (2468, 2)	1.0"
http://lh3.ggpht.com/-zI2gKl-gmg4/TCEvNRjIMPI/AAAAAAAAExI/E03kpVHFvRw/s1600/,9633,data/images/train-subset/2745d7913d0ede04.jpg,3,"  (0, 4)	1.0
  (1, 1)	1.0
  (2, 0)	1.0
  (3, 4)	1.0
  (4, 2)	1.0
  (5, 0)	1.0
  (6, 4)	1.0
  (7, 2)	1.0
  (8, 0)	1.0
  (9, 3)	1.0
  (10, 0)	1.0
  (11, 3)	1.0
  (12, 0)	1.0
  (13, 0)	1.0
  (14, 3)	1.0
  (15, 3)	1.0
  (16, 4)	1.0
  (17, 4)	1.0
  (18, 1)	1.0
  (19, 0)	1.0
  (20, 4)	1.0
  (21, 4)	1.0
  (22, 1)	1.0
  (23, 4)	1.0
  (24, 0)	1.0
  :	:
  (2444, 2)	1.0
  (2445, 4)	1.0
  (2446, 0)	1.0
  (2447, 0)	1.0
